,_id,Produto,Categoria do Produto,Preço,Frete,Data da Compra,Vendedor,Local da compra,Avaliação da compra,Tipo de pagamento,Quantidade de parcelas,Latidude,Longitude
3249,670adfd11d6415c0d0a952ca,Jogo de panelas,utilidades domesticas,232.1,9.9430658159,2021-01-16,Felipe Santos,PR,1,cartao_credito,5,-24.89,-51.55
3250,670adfd11d6415c0d0a952cb,Mesa de centro,moveis,231.17,13.1975222223,2021-01-16,Juliana Costa,AP,2,cartao_credito,4,1.41,-51.77
3251,670adfd11d6415c0d0a952cc,Lavadora de roupas,eletrodomesticos,2092.24,111.6886116062,2021-01-16,Felipe Santos,SP,5,cartao_credito,4,-22.19,-48.79
3252,670adfd11d6415c0d0a952cd,Iniciando em programação,livros,67.63,1.185533108,2021-01-16,Rafael Costa,SP,5,cartao_credito,6,-22.19,-48.79
3253,670adfd11d6415c0d0a952ce,Faqueiro,utilidades domesticas,75.81,13.8939475588,2021-01-16,Larissa Alves,SP,5,cupom,1,-22.19,-48.79
3254,670adfd11d6415c0d0a952cf,Impressora,eletronicos,445.91,24.2744705478,2021-01-16,Mariana Ferreira,SP,5,cartao_credito,1,-22.19,-48.79
3255,670adfd11d6415c0d0a952d0,Dinossauro Rex,brinquedos,26.66,1.9506693211,2021-01-16,Rafael Costa,SP,3,cartao_credito,3,-22.19,-48.79
3256,670adfd11d6415c0d0a952d1,Panela de pressão,utilidades domesticas,79.14,1.7984059813,2021-01-16,Larissa Alves,SP,1,cupom,1,-22.19,-48.79
3257,670adfd11d6415c0d0a952d2,Cômoda,moveis,368.95,22.8092938722,2022-01-16,Larissa Alves,PE,4,cartao_credito,1,-8.38,-37.86
3258,670adfd11d6415c0d0a952d3,Geladeira,eletrodomesticos,3079.44,161.5553548677,2022-01-16,Thiago Silva,PR,5,cartao_credito,2,-24.89,-51.55
3259,670adfd11d6415c0d0a952d4,Secadora de roupas,eletrodomesticos,1951.95,104.2242420586,2022-01-16,Camila Ribeiro,SP,1,cartao_credito,5,-22.19,-48.79
3260,670adfd11d6415c0d0a952d5,Pandeiro,instrumentos musicais,53.16,0.0,2022-01-16,Larissa Alves,SP,5,cartao_credito,4,-22.19,-48.79
3261,670adfd11d6415c0d0a952d6,Cômoda,moveis,336.3,18.5939754244,2022-01-16,João Souza,SP,5,cartao_credito,2,-22.19,-48.79
3262,670adfd11d6415c0d0a952d7,Assistente virtual,eletronicos,391.28,25.3145215836,2022-01-16,Larissa Alves,SC,1,cartao_credito,3,-27.45,-50.95
3263,670adfd11d6415c0d0a952d8,Guarda roupas,moveis,616.03,30.3861832995,2022-01-16,Bianca Santos,SP,5,cartao_credito,7,-22.19,-48.79
3264,670adfd11d6415c0d0a952d9,Celular Plus X42,eletronicos,3201.76,176.8637021786,2022-01-16,Larissa Alves,SP,5,cartao_credito,6,-22.19,-48.79
3265,670adfd11d6415c0d0a952da,Lavadora de roupas,eletrodomesticos,1871.48,97.235118899,2022-01-16,Bianca Santos,SP,5,cartao_credito,4,-22.19,-48.79
3266,670adfd11d6415c0d0a952db,Smartwatch,eletronicos,206.98,8.605501387,2022-01-16,Isabella Pereira,MG,5,cartao_credito,5,-18.1,-44.38
3267,670adfd11d6415c0d0a952dc,Headset,eletronicos,89.13,5.4329165115,2023-01-16,Juliana Costa,RS,5,cupom,1,-30.17,-53.5
3268,670adfd11d6415c0d0a952dd,Mesa de jantar,moveis,241.71,10.4547694051,2023-01-16,Lucas Oliveira,RJ,5,cartao_credito,3,-22.25,-42.66
3269,670adfd11d6415c0d0a952de,Lavadora de roupas,eletrodomesticos,1779.04,92.3129669959,2023-01-16,Rafael Costa,PR,3,cartao_credito,2,-24.89,-51.55
3270,670adfd11d6415c0d0a952df,Jogo de copos,utilidades domesticas,40.62,2.6891577882,2023-01-16,Pedro Gomes,MG,4,cartao_credito,1,-18.1,-44.38
3271,670adfd11d6415c0d0a952e0,Bola de basquete,esporte e lazer,53.34,0.0,2023-01-16,Isabella Pereira,SP,5,cartao_credito,3,-22.19,-48.79
3272,670adfd11d6415c0d0a952e1,Mochila,esporte e lazer,122.15,4.0885590899,2023-01-16,Beatriz Moraes,MG,5,cartao_credito,1,-18.1,-44.38
3273,670adfd11d6415c0d0a952e2,Impressora,eletronicos,486.94,23.5125291543,2023-01-16,Pedro Gomes,SP,5,cartao_credito,8,-22.19,-48.79
3274,670adfd11d6415c0d0a952e3,Bola de basquete,esporte e lazer,87.25,4.934576829,2023-01-16,Camila Ribeiro,PB,5,cartao_credito,4,-7.28,-36.72
3275,670adfd11d6415c0d0a952e4,Impressora,eletronicos,310.02,18.1604266869,2023-01-16,Lucas Oliveira,MG,5,cartao_credito,2,-18.1,-44.38
3276,670adfd11d6415c0d0a952e9,Secadora de roupas,eletrodomesticos,1215.25,65.2395110625,2021-02-16,Isabella Pereira,SP,5,cartao_credito,2,-22.19,-48.79
3277,670adfd11d6415c0d0a952ea,Dashboards com Power BI,livros,48.04,2.841111385,2021-02-16,Larissa Alves,PB,5,cartao_credito,1,-7.28,-36.72
3278,670adfd11d6415c0d0a952eb,Mesa de jantar,moveis,416.64,22.4679524874,2021-02-16,Juliana Costa,SP,4,cartao_credito,1,-22.19,-48.79
3279,670adfd11d6415c0d0a952ec,TV Led UHD 4K,eletronicos,3276.52,175.3532480801,2021-02-16,Isabella Pereira,MG,2,cartao_credito,1,-18.1,-44.38
3280,670adfd11d6415c0d0a952ed,Modelagem preditiva,livros,82.2,4.6656795214,2021-02-16,Isabella Pereira,GO,5,cartao_credito,1,-15.98,-49.86
3281,670adfd11d6415c0d0a952ee,Panela de pressão,utilidades domesticas,114.2,6.363932349,2021-02-16,Rafael Costa,RJ,5,cartao_credito,1,-22.25,-42.66
3282,670adfd11d6415c0d0a952ef,Bola de vôlei,esporte e lazer,53.87,0.0,2021-02-16,João Souza,SP,1,cartao_credito,3,-22.19,-48.79
3283,670adfd11d6415c0d0a952f0,Blocos de montar,brinquedos,34.59,0.0,2022-02-16,Lucas Oliveira,SP,5,cartao_credito,10,-22.19,-48.79
3284,670adfd11d6415c0d0a952f1,Secadora de roupas,eletrodomesticos,1487.15,76.7707026188,2022-02-16,Felipe Santos,PR,5,boleto,1,-24.89,-51.55
3285,670adfd11d6415c0d0a952f2,Lavadora de roupas,eletrodomesticos,2099.55,109.3791602724,2022-02-16,Thiago Silva,DF,4,cartao_credito,1,-15.83,-47.86
3286,670adfd11d6415c0d0a952f3,Smart TV,eletronicos,1989.26,103.5065495693,2022-02-16,Bianca Santos,PR,5,boleto,1,-24.89,-51.55
3287,670adfd11d6415c0d0a952f4,Dinossauro Rex,brinquedos,18.94,1.539602546,2023-02-16,Isabella Pereira,RJ,4,cartao_credito,1,-22.25,-42.66
3288,670adfd11d6415c0d0a952f5,Carrinho controle remoto,brinquedos,85.95,2.1610179941,2023-02-16,Bianca Santos,BA,2,cartao_credito,2,-13.29,-41.71
3289,670adfd11d6415c0d0a952f6,Jogo de tabuleiro,brinquedos,281.04,12.5489735846,2023-02-16,Mariana Ferreira,SP,5,cartao_credito,1,-22.19,-48.79
3290,670adfd11d6415c0d0a952f7,Copo térmico,esporte e lazer,43.42,2.5951102838,2023-02-16,Isabella Pereira,SP,3,cartao_credito,1,-22.19,-48.79
3291,670adfd11d6415c0d0a952f8,Cômoda,moveis,365.07,19.9699837472,2023-02-16,Isabella Pereira,SP,5,boleto,1,-22.19,-48.79
3292,670adfd11d6415c0d0a952f9,Faqueiro,utilidades domesticas,72.43,1.4411186677,2023-02-16,Felipe Santos,RJ,4,cartao_credito,5,-22.25,-42.66
3293,670adfd11d6415c0d0a952fa,Bola de vôlei,esporte e lazer,50.26,0.0,2023-02-16,Felipe Santos,PR,5,cartao_credito,5,-24.89,-51.55
3294,670adfd11d6415c0d0a95301,Iniciando em programação,livros,51.88,0.0,2021-03-16,Beatriz Moraes,MG,5,boleto,1,-18.1,-44.38
3295,670adfd11d6415c0d0a95302,Copo térmico,esporte e lazer,80.21,4.8020457211,2021-03-16,Isabella Pereira,RJ,5,cartao_credito,3,-22.25,-42.66
3296,670adfd11d6415c0d0a95303,Smart TV,eletronicos,2006.43,114.6383709662,2021-03-16,Bianca Santos,RJ,3,cartao_credito,3,-22.25,-42.66
3297,670adfd11d6415c0d0a95304,Fone de ouvido,eletronicos,167.3,9.4393262192,2021-03-16,João Souza,GO,5,cartao_credito,2,-15.98,-49.86
3298,670adfd11d6415c0d0a95305,Bola de vôlei,esporte e lazer,53.06,0.0,2021-03-16,Camila Ribeiro,SP,3,cartao_credito,1,-22.19,-48.79
3299,670adfd11d6415c0d0a95306,Guarda roupas,moveis,693.3,37.4424042633,2021-03-16,Lucas Oliveira,RJ,3,cupom,1,-22.25,-42.66
3300,670adfd11d6415c0d0a95307,Blocos de montar,brinquedos,36.18,0.0,2021-03-16,Mariana Ferreira,RJ,1,cartao_credito,2,-22.25,-42.66
3301,670adfd11d6415c0d0a95308,Bola de basquete,esporte e lazer,30.62,2.1615274078,2022-03-16,Mariana Ferreira,SP,4,cartao_debito,1,-22.19,-48.79
3302,670adfd11d6415c0d0a95309,Fone de ouvido,eletronicos,96.24,2.7089295376,2022-03-16,Rafael Costa,SP,3,cartao_credito,2,-22.19,-48.79
3303,670adfd11d6415c0d0a9530a,Ciência de dados com python,livros,78.83,10.4393957342,2022-03-16,Juliana Costa,SP,5,cartao_credito,5,-22.19,-48.79
3304,670adfd11d6415c0d0a9530b,Cômoda,moveis,351.9,19.2687208679,2022-03-16,Lucas Oliveira,SP,4,cartao_credito,5,-22.19,-48.79
3305,670adfd11d6415c0d0a9530c,Micro-ondas,eletrodomesticos,725.23,36.2007547818,2022-03-16,Mariana Ferreira,SP,4,cartao_credito,3,-22.19,-48.79
3306,670adfd11d6415c0d0a9530d,Bola de basquete,esporte e lazer,73.85,8.4123290412,2022-03-16,Isabella Pereira,SC,1,boleto,1,-27.45,-50.95
3307,670adfd11d6415c0d0a9530e,Micro-ondas,eletrodomesticos,780.19,39.1272094399,2022-03-16,Isabella Pereira,RJ,5,cartao_credito,1,-22.25,-42.66
3308,670adfd11d6415c0d0a9530f,Jogo de copos,utilidades domesticas,56.34,0.0,2022-03-16,Isabella Pereira,SC,5,cartao_credito,1,-27.45,-50.95
3309,670adfd11d6415c0d0a95310,Xadrez de madeira,brinquedos,28.12,2.0284099288,2022-03-16,Juliana Costa,BA,3,cartao_credito,4,-13.29,-41.71
3310,670adfd11d6415c0d0a95311,Guarda roupas,moveis,651.78,32.289763249,2022-03-16,Bruno Rodrigues,BA,5,boleto,1,-13.29,-41.71
3311,670adfd11d6415c0d0a95312,Fogão,eletrodomesticos,594.09,31.9166311462,2022-03-16,Camila Ribeiro,SE,4,cartao_credito,2,-10.57,-37.45
3312,670adfd11d6415c0d0a95313,Smart TV,eletronicos,2373.77,123.9805503079,2023-03-16,Camila Ribeiro,SC,4,cartao_credito,1,-27.45,-50.95
3313,670adfd11d6415c0d0a95314,Panela de pressão,utilidades domesticas,110.93,3.4911278442,2023-03-16,Isabella Pereira,SP,4,cartao_credito,1,-22.19,-48.79
3314,670adfd11d6415c0d0a95315,Corda de pular,esporte e lazer,26.96,0.0,2023-03-16,Larissa Alves,SP,4,cartao_credito,3,-22.19,-48.79
3315,670adfd11d6415c0d0a95316,Cadeira de escritório,moveis,458.06,21.974756037,2023-03-16,Beatriz Moraes,MG,5,boleto,1,-18.1,-44.38
3316,670adfd11d6415c0d0a95317,Cama box,moveis,963.58,48.8921752288,2023-03-16,Felipe Santos,SP,5,cupom,1,-22.19,-48.79
3317,670adfd11d6415c0d0a95318,Corda de pular,esporte e lazer,14.75,0.0,2023-03-16,Felipe Santos,PE,5,cartao_credito,7,-8.38,-37.86
3318,670adfd11d6415c0d0a95319,Dashboards com Power BI,livros,54.18,3.1736988169,2023-03-16,Beatriz Moraes,RJ,5,boleto,1,-22.25,-42.66
3319,670adfd11d6415c0d0a9531a,Sofá retrátil,moveis,897.64,48.3277340616,2023-03-16,Larissa Alves,MG,4,cartao_credito,10,-18.1,-44.38
3320,670adfd11d6415c0d0a9531b,Kit banquetas,moveis,412.51,19.5493555698,2023-03-16,Juliana Costa,SP,4,cartao_credito,4,-22.19,-48.79
3321,670adfd11d6415c0d0a9531c,Pandeiro,instrumentos musicais,113.32,3.6183881541,2023-03-16,Bianca Santos,CE,5,cartao_credito,1,-5.2,-39.53
3322,670adfd11d6415c0d0a95328,Headset,eletronicos,100.2,6.0223607085,2021-04-16,Larissa Alves,SP,5,boleto,1,-22.19,-48.79
3323,670adfd11d6415c0d0a95329,Mochila,esporte e lazer,128.28,13.0724594686,2021-04-16,Beatriz Moraes,SP,4,boleto,1,-22.19,-48.79
3324,670adfd11d6415c0d0a9532a,Dinossauro Rex,brinquedos,23.34,1.773889309,2021-04-16,Thiago Silva,ES,5,cartao_credito,3,-19.19,-40.34
3325,670adfd11d6415c0d0a9532b,Secadora de roupas,eletrodomesticos,1287.91,69.1035979363,2021-04-16,Pedro Gomes,DF,5,cartao_credito,4,-15.83,-47.86
3326,670adfd11d6415c0d0a9532c,Carrinho controle remoto,brinquedos,71.18,1.3745599282,2021-04-16,Larissa Alves,SP,3,cartao_debito,1,-22.19,-48.79
3327,670adfd11d6415c0d0a9532d,Faqueiro,utilidades domesticas,71.71,1.4027808338,2021-04-16,Isabella Pereira,DF,5,cartao_credito,6,-15.83,-47.86
3328,670adfd11d6415c0d0a9532e,Dinossauro Rex,brinquedos,18.16,0.0,2022-04-16,Felipe Santos,SP,3,cartao_credito,4,-22.19,-48.79
3329,670adfd11d6415c0d0a9532f,Guitarra,instrumentos musicais,1198.8,61.416932592,2022-04-16,Camila Ribeiro,BA,4,boleto,1,-13.29,-41.71
3330,670adfd11d6415c0d0a95330,Bola de basquete,esporte e lazer,95.69,2.6796436922,2022-04-16,Bruno Rodrigues,SP,4,cartao_credito,1,-22.19,-48.79
3331,670adfd11d6415c0d0a95331,Tablet ABXY,eletronicos,1353.84,69.6723461691,2022-04-16,Isabella Pereira,SP,4,boleto,1,-22.19,-48.79
3332,670adfd11d6415c0d0a95332,Celular ABXY,eletronicos,1480.18,79.3413970106,2022-04-16,Bruno Rodrigues,SP,4,boleto,1,-22.19,-48.79
3333,670adfd11d6415c0d0a95333,Panela de pressão,utilidades domesticas,80.71,4.8286692169,2022-04-16,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
3334,670adfd11d6415c0d0a95334,Bola de basquete,esporte e lazer,97.89,2.7967870737,2022-04-16,Camila Ribeiro,RS,1,cartao_credito,8,-30.17,-53.5
3335,670adfd11d6415c0d0a95341,Poltrona,moveis,371.12,17.3454625876,2021-05-16,Thiago Silva,PR,1,boleto,1,-24.89,-51.55
3336,670adfd11d6415c0d0a95342,Violão,instrumentos musicais,267.18,20.6061455799,2021-05-16,Beatriz Moraes,SP,5,cartao_credito,1,-22.19,-48.79
3337,670adfd11d6415c0d0a95343,Fone de ouvido,eletronicos,139.91,7.9808911194,2021-05-16,Beatriz Moraes,CE,1,cartao_credito,2,-5.2,-39.53
3338,670adfd11d6415c0d0a95344,Dashboards com Power BI,livros,53.94,10.94979062,2021-05-16,Camila Ribeiro,DF,3,cartao_credito,3,-15.83,-47.86
3339,670adfd11d6415c0d0a95345,Cadeira de escritório,moveis,645.31,46.0068443506,2021-05-16,Bianca Santos,SP,5,cartao_credito,1,-22.19,-48.79
3340,670adfd11d6415c0d0a95346,Jogo de tabuleiro,brinquedos,170.02,6.6374925776,2021-05-16,Thiago Silva,SP,5,boleto,1,-22.19,-48.79
3341,670adfd11d6415c0d0a95347,Assistente virtual,eletronicos,223.77,9.4995183759,2021-05-16,Bianca Santos,MG,5,cartao_credito,3,-18.1,-44.38
3342,670adfd11d6415c0d0a95348,Lavadora de roupas,eletrodomesticos,1774.73,96.1518277479,2021-05-16,Isabella Pereira,RJ,4,boleto,1,-22.25,-42.66
3343,670adfd11d6415c0d0a95349,Pandeiro,instrumentos musicais,119.22,3.9325454045,2022-05-16,Bruno Rodrigues,ES,4,cartao_credito,1,-19.19,-40.34
3344,670adfd11d6415c0d0a9534a,Cama box,moveis,549.13,35.6191348605,2022-05-16,Thiago Silva,TO,5,cartao_credito,10,-9.46,-48.26
3345,670adfd11d6415c0d0a9534b,Ciência de dados com python,livros,76.32,4.5949149238,2022-05-16,Bianca Santos,SP,5,cartao_credito,5,-22.19,-48.79
3346,670adfd11d6415c0d0a9534c,Dinossauro Rex,brinquedos,23.03,0.0,2022-05-16,Camila Ribeiro,ES,5,boleto,1,-19.19,-40.34
3347,670adfd11d6415c0d0a9534d,Jogo de panelas,utilidades domesticas,136.26,8.1438502499,2022-05-16,Pedro Gomes,RJ,3,cartao_credito,1,-22.25,-42.66
3348,670adfd11d6415c0d0a9534e,Smartwatch,eletronicos,279.3,15.1550106616,2022-05-16,Lucas Oliveira,MG,5,cartao_credito,3,-18.1,-44.38
3349,670adfd11d6415c0d0a9534f,Panela de pressão,utilidades domesticas,81.92,1.946432618,2022-05-16,Lucas Oliveira,RJ,1,cartao_credito,3,-22.25,-42.66
3350,670adfd11d6415c0d0a95358,Jogo de tabuleiro,brinquedos,156.79,17.4429821774,2021-06-16,Isabella Pereira,RS,5,cartao_credito,1,-30.17,-53.5
3351,670adfd11d6415c0d0a95359,Geladeira,eletrodomesticos,3232.0,172.377402748,2021-06-16,Bianca Santos,SP,2,cartao_credito,1,-22.19,-48.79
3352,670adfd11d6415c0d0a9535a,Copo térmico,esporte e lazer,46.31,0.0,2021-06-16,Thiago Silva,SP,2,boleto,1,-22.19,-48.79
3353,670adfd11d6415c0d0a9535b,Violão,instrumentos musicais,433.26,20.6542306454,2021-06-16,Rafael Costa,MG,5,cartao_credito,5,-18.1,-44.38
3354,670adfd11d6415c0d0a9535c,Impressora,eletronicos,362.17,25.5263983331,2021-06-16,Bruno Rodrigues,MG,4,cartao_credito,3,-18.1,-44.38
3355,670adfd11d6415c0d0a9535d,Pandeiro,instrumentos musicais,60.11,3.4894534771,2021-06-16,João Souza,RJ,5,cartao_credito,1,-22.25,-42.66
3356,670adfd11d6415c0d0a9535e,Geladeira,eletrodomesticos,2920.64,156.4037087108,2021-06-16,Mariana Ferreira,GO,5,cartao_credito,6,-15.98,-49.86
3357,670adfd11d6415c0d0a9535f,Fogão,eletrodomesticos,727.65,36.3296125014,2021-06-16,João Souza,ES,5,cartao_credito,4,-19.19,-40.34
3358,670adfd11d6415c0d0a95360,Pandeiro,instrumentos musicais,95.8,5.9894769699,2021-06-16,Beatriz Moraes,MG,4,cartao_credito,3,-18.1,-44.38
3359,670adfd11d6415c0d0a95361,Guarda roupas,moveis,652.28,32.3163867448,2021-06-16,Juliana Costa,RJ,5,boleto,1,-22.25,-42.66
3360,670adfd11d6415c0d0a95362,Mochila,esporte e lazer,142.5,8.1188008276,2022-06-16,Felipe Santos,PE,5,cartao_credito,4,-8.38,-37.86
3361,670adfd11d6415c0d0a95363,Xadrez de madeira,brinquedos,30.69,1.9172760808,2022-06-16,Beatriz Moraes,BA,5,cartao_credito,5,-13.29,-41.71
3362,670adfd11d6415c0d0a95364,Celular Plus X42,eletronicos,2822.56,147.8772676665,2022-06-16,Beatriz Moraes,PA,5,boleto,1,-3.79,-52.48
3363,670adfd11d6415c0d0a95365,Jogo de panelas,utilidades domesticas,164.72,6.3552835221,2022-06-16,Bruno Rodrigues,RJ,5,cartao_credito,2,-22.25,-42.66
3364,670adfd11d6415c0d0a95366,Tablet ABXY,eletronicos,2295.03,123.6025584698,2022-06-16,Rafael Costa,RJ,4,boleto,1,-22.25,-42.66
3365,670adfd11d6415c0d0a95367,Lavadora de roupas,eletrodomesticos,2094.53,109.1118603746,2022-06-16,Pedro Gomes,RJ,5,cartao_credito,3,-22.25,-42.66
3366,670adfd11d6415c0d0a95368,Cama king,moveis,1164.45,59.5878984307,2022-06-16,Lucas Oliveira,SP,4,cartao_credito,1,-22.19,-48.79
3367,670adfd11d6415c0d0a95369,Cubo mágico 8x8,brinquedos,12.72,1.3643138837,2022-06-16,Bruno Rodrigues,TO,4,cartao_credito,6,-9.46,-48.26
3368,670adfd11d6415c0d0a9536a,Fogão,eletrodomesticos,951.87,48.2686529572,2022-06-16,Felipe Santos,BA,5,cartao_credito,3,-13.29,-41.71
3369,670adfd11d6415c0d0a9536b,Cubo mágico 8x8,brinquedos,24.45,0.0,2022-06-16,Camila Ribeiro,SP,5,cupom,1,-22.19,-48.79
3370,670adfd11d6415c0d0a9537a,Guarda roupas,moveis,665.97,33.0453380598,2021-07-16,Bianca Santos,SP,5,boleto,1,-22.19,-48.79
3371,670adfd11d6415c0d0a9537b,Geladeira,eletrodomesticos,2462.68,128.7147403308,2021-07-16,Rafael Costa,SP,5,cartao_credito,2,-22.19,-48.79
3372,670adfd11d6415c0d0a9537c,Bateria,instrumentos musicais,658.35,35.5862614426,2021-07-16,Bruno Rodrigues,SP,5,cartao_credito,2,-22.19,-48.79
3373,670adfd11d6415c0d0a9537d,Cômoda,moveis,434.39,23.4130865882,2021-07-16,Isabella Pereira,SP,5,cartao_credito,10,-22.19,-48.79
3374,670adfd11d6415c0d0a9537e,Cadeira de escritório,moveis,691.18,37.3295206411,2021-07-16,Beatriz Moraes,ES,4,boleto,1,-19.19,-40.34
3375,670adfd11d6415c0d0a9537f,Jogo de panelas,utilidades domesticas,250.42,13.8603766251,2021-07-16,Felipe Santos,MG,5,cartao_credito,10,-18.1,-44.38
3376,670adfd11d6415c0d0a95380,Mesa de jantar,moveis,388.83,18.2884668088,2021-07-16,Camila Ribeiro,SC,5,cartao_credito,3,-27.45,-50.95
3377,670adfd11d6415c0d0a95381,Kit banquetas,moveis,440.6,21.0450635637,2022-07-16,Isabella Pereira,GO,4,cartao_credito,2,-15.98,-49.86
3378,670adfd11d6415c0d0a95382,Smart TV,eletronicos,2301.6,128.9328902232,2022-07-16,Beatriz Moraes,CE,1,cartao_credito,8,-5.2,-39.53
3379,670adfd11d6415c0d0a95383,TV Led UHD 4K,eletronicos,2548.17,133.2668256423,2022-07-16,João Souza,PE,5,cartao_credito,10,-8.38,-37.86
3380,670adfd11d6415c0d0a95384,Cama box,moveis,745.04,37.2555776853,2022-07-16,Bruno Rodrigues,RJ,5,cartao_credito,2,-22.25,-42.66
3381,670adfd11d6415c0d0a95385,Guarda roupas,moveis,689.26,37.2321259528,2022-07-16,Beatriz Moraes,SP,1,cartao_credito,1,-22.19,-48.79
3382,670adfd11d6415c0d0a95386,Jogo de tabuleiro,brinquedos,211.42,11.5462557755,2022-07-16,Bruno Rodrigues,SP,4,cartao_credito,1,-22.19,-48.79
3383,670adfd11d6415c0d0a95387,Smart TV,eletronicos,1516.74,81.050618846,2022-07-16,Juliana Costa,SP,1,cartao_credito,1,-22.19,-48.79
3384,670adfd11d6415c0d0a9538d,Copo térmico,esporte e lazer,46.82,5.6568404693,2021-08-16,Pedro Gomes,RJ,5,cartao_credito,3,-22.25,-42.66
3385,670adfd11d6415c0d0a9538e,Cadeira de escritório,moveis,387.99,21.5477154444,2021-08-16,Lucas Oliveira,PR,1,cartao_credito,3,-24.89,-51.55
3386,670adfd11d6415c0d0a9538f,Micro-ondas,eletrodomesticos,1063.78,56.926210629,2021-08-16,Thiago Silva,DF,5,cartao_credito,2,-15.83,-47.86
3387,670adfd11d6415c0d0a95390,Guarda roupas,moveis,682.94,33.9489395072,2021-08-16,Juliana Costa,SP,5,boleto,1,-22.19,-48.79
3388,670adfd11d6415c0d0a95391,Boneca bebê,brinquedos,60.64,0.0,2021-08-16,Beatriz Moraes,PI,5,boleto,1,-6.6,-42.28
3389,670adfd11d6415c0d0a95392,Bola de vôlei,esporte e lazer,64.95,3.9894966293,2021-08-16,Bruno Rodrigues,ES,5,cartao_credito,1,-19.19,-40.34
3390,670adfd11d6415c0d0a95393,Blocos de montar,brinquedos,47.82,0.0,2021-08-16,Juliana Costa,SP,4,cartao_credito,2,-22.19,-48.79
3391,670adfd11d6415c0d0a95394,Mochila,esporte e lazer,141.47,19.1788801047,2021-08-16,Beatriz Moraes,SP,5,cartao_credito,4,-22.19,-48.79
3392,670adfd11d6415c0d0a95395,Cama king,moveis,729.31,47.9279498061,2021-08-16,Isabella Pereira,SP,5,boleto,1,-22.19,-48.79
3393,670adfd11d6415c0d0a95396,Carrinho controle remoto,brinquedos,78.51,4.4635472189,2021-08-16,Juliana Costa,SP,4,cartao_credito,7,-22.19,-48.79
3394,670adfd11d6415c0d0a95397,Impressora,eletronicos,400.26,21.5957667651,2021-08-16,Bianca Santos,SP,5,cartao_credito,8,-22.19,-48.79
3395,670adfd11d6415c0d0a95398,Sofá retrátil,moveis,982.19,49.8831017424,2021-08-16,Pedro Gomes,AM,3,cartao_credito,6,-3.47,-65.1
3396,670adfd11d6415c0d0a95399,Tablet ABXY,eletronicos,1483.67,79.5320685468,2022-08-16,Rafael Costa,DF,5,cartao_credito,1,-15.83,-47.86
3397,670adfd11d6415c0d0a9539a,Celular ABXY,eletronicos,1225.92,62.8609910041,2022-08-16,Camila Ribeiro,PR,4,cartao_credito,1,-24.89,-51.55
3398,670adfd11d6415c0d0a9539b,Assistente virtual,eletronicos,223.12,9.4649078314,2022-08-16,Rafael Costa,PE,3,cartao_credito,7,-8.38,-37.86
3399,670adfd11d6415c0d0a9539c,Poltrona,moveis,267.72,11.8397236565,2022-08-16,Lucas Oliveira,MA,5,boleto,1,-5.42,-45.44
3400,670adfd11d6415c0d0a9539d,Micro-ondas,eletrodomesticos,454.81,21.8017033143,2022-08-16,Lucas Oliveira,SP,4,cartao_credito,3,-22.19,-48.79
3401,670adfd11d6415c0d0a9539e,Celular Plus X42,eletronicos,2097.69,112.2267863268,2022-08-16,Rafael Costa,SP,5,boleto,1,-22.19,-48.79
3402,670adfd11d6415c0d0a9539f,Sofá retrátil,moveis,880.29,58.3512486008,2022-08-16,Felipe Santos,SP,4,cartao_credito,5,-22.19,-48.79
3403,670adfd11d6415c0d0a953aa,Smart TV,eletronicos,1997.95,103.9692659262,2021-09-16,Pedro Gomes,SP,5,cartao_credito,2,-22.19,-48.79
3404,670adfd11d6415c0d0a953ab,Mesa de jantar,moveis,378.98,17.7639839416,2021-09-16,Isabella Pereira,SP,4,cartao_credito,10,-22.19,-48.79
3405,670adfd11d6415c0d0a953ac,Secadora de roupas,eletrodomesticos,983.02,52.6259835877,2021-09-16,Beatriz Moraes,RJ,3,cartao_credito,6,-22.25,-42.66
3406,670adfd11d6415c0d0a953ad,TV Led UHD 4K,eletronicos,2789.01,152.9864307438,2021-09-16,Lucas Oliveira,RJ,4,cartao_credito,11,-22.25,-42.66
3407,670adfd11d6415c0d0a953ae,Xadrez de madeira,brinquedos,29.97,1.8845891503,2022-09-16,Larissa Alves,SP,4,cartao_credito,17,-22.19,-48.79
3408,670adfd11d6415c0d0a953af,Dashboards com Power BI,livros,51.3,3.0146965776,2022-09-16,Larissa Alves,SP,5,cartao_credito,10,-22.19,-48.79
3409,670adfd11d6415c0d0a953b0,Fone de ouvido,eletronicos,91.05,2.4325776512,2022-09-16,Rafael Costa,PR,5,cupom,1,-24.89,-51.55
3410,670adfd11d6415c0d0a953ba,Lavadora de roupas,eletrodomesticos,1834.12,98.5497874016,2021-10-16,Lucas Oliveira,SP,1,cartao_credito,2,-22.19,-48.79
3411,670adfd11d6415c0d0a953bb,Carrinho controle remoto,brinquedos,113.51,3.6285050825,2021-10-16,Camila Ribeiro,SP,3,cartao_credito,1,-22.19,-48.79
3412,670adfd11d6415c0d0a953bc,Dinossauro Rex,brinquedos,21.76,5.638693249,2021-10-16,Mariana Ferreira,SP,5,cartao_credito,4,-22.19,-48.79
3413,670adfd11d6415c0d0a953bd,Pandeiro,instrumentos musicais,92.0,5.429827752,2021-10-16,Larissa Alves,SP,5,cartao_credito,1,-22.19,-48.79
